data_date,category,subtype,brand,series,model,condition,price,unit,note,source_image
2026-07-10,其它,身份证阅读器,通用,通用,0513 23年身份证模块,正常,480,元/个,,身份证阅读器.jpg
2026-07-10,其它,身份证阅读器,通用,通用,坏身份证阅读器,正常,5,元/个,,身份证阅读器.jpg
2026-07-10,电脑,台式机主板,,台式机主板,h610,点数,65,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,H510,点数,65,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,H410,点数,55,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,H110,点数,70,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B150,点数,70,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B250,点数,70,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B360,点数,55,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B365,点数,55,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B460,点数,55,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B560,点数,55,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B660,点数,55,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,z370,点数,55,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,Z490,点数,55,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,Z590,点数,55,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,Z690,点数,55,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,H61,点数,15,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,H81,点数,20,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B85,点数,20,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B75,点数,15,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,J1900,点数,30,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,H55,点数,10,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,P55,点数,10,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,A55,点数,10,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,桥系列,无桥主板,点数,16,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,桥系列,单桥主板,点数,36,元/块,,台式机主板.jpg
2026-07-10,电脑,台式机主板,,桥系列,双桥主板,点数,73,元/块,,台式机主板.jpg
2026-07-10,电脑,笔记本主板,,笔记本主板,hm55,点数,5,元/块,带显卡,台式机主板.jpg
2026-07-10,电脑,笔记本主板,,笔记本主板,m65,点数,10,元/块,不带显卡,台式机主板.jpg
2026-07-10,电脑,笔记本主板,,笔记本主板,hm65,点数,10,元/块,带显卡,台式机主板.jpg
2026-07-10,电脑,笔记本主板,,笔记本主板,hm86,点数,20,元/块,不带显卡,台式机主板.jpg
2026-07-10,电脑,笔记本主板,,笔记本主板,d525,点数,2,元/块,带显卡,台式机主板.jpg
2026-07-10,电脑,笔记本主板,,笔记本主板,h55,点数,5,元/块,不带显卡,台式机主板.jpg
2026-07-10,电脑,一体机,,AMD一体机,18.5,AMD屏好,50,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,18.5,奔腾屏好,55,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,18.5,赛扬屏好,55,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,18.5,屏坏,35,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,19,AMD屏好,50,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,19,奔腾屏好,55,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,19,赛扬屏好,60,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,19,屏坏,35,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,20,AMD屏好,50,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,20,奔腾屏好,55,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,20,赛扬屏好,60,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,20,屏坏,35,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,20.5,AMD屏好,50,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,20.5,奔腾屏好,55,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,20.5,赛扬屏好,60,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,20.5,屏坏,35,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,21.5,AMD屏好,65,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,21.5,奔腾屏好,70,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,21.5,赛扬屏好,80,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,21.5,屏坏,40,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,22,AMD屏好,65,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,22,奔腾屏好,70,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,22,赛扬屏好,75,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,22,屏坏,40,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,23,AMD屏好,65,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,23,奔腾屏好,70,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,23,赛扬屏好,75,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,23,屏坏,40,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,23.6,AMD屏好,65,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,23.6,奔腾屏好,70,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,23.6,赛扬屏好,75,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,23.6,屏坏,40,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,24,AMD屏好,65,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,24,奔腾屏好,70,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,24,赛扬屏好,75,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,24,屏坏,40,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,27,AMD屏好,65,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,27,奔腾屏好,70,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,27,赛扬屏好,75,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,,AMD一体机,27,屏坏,40,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,苹果,,假苹果一体机,屏好,80,元/台,,老款一体机.jpg
2026-07-10,电脑,一体机,苹果,,假苹果一体机,屏坏,40,元/台,,老款一体机.jpg
2026-07-10,其它,方盒子路由器,华为,路由器,WS5280V2,通电,1,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,华为,路由器,WS5280V2,不通电,1,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,,路由器,A1WS852,通电,1,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,,路由器,A1WS852,不通电,1,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,TP-Link,路由器,wifi6,通电,15,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,TP-Link,路由器,wifi6,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,华为,路由器,荣耀W851,通电,10,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,华为,路由器,荣耀W851,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,TP-Link,路由器,TP-Link,通电,15,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,TP-Link,路由器,TP-Link,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,荣耀,路由器,PRO2,通电,15,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,荣耀,路由器,PRO2,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,荣耀,路由器,CD28,通电,6,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,荣耀,路由器,CD28,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,荣耀,路由器,CD2,通电,7,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,荣耀,路由器,CD2,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,荣耀,路由器,CD16,通电,7,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,荣耀,路由器,CD16,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,腾达,路由器,MW6,通电,7,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,腾达,路由器,MW6,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,荣耀,路由器,路由2s,通电,10,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,荣耀,路由器,路由2s,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,,路由器,TP1950G,通电,10,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,,路由器,TP1950G,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,捷稀,路由器,Q20；AX1800M,通电,10,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,捷稀,路由器,Q20；AX1800M,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,中兴,路由器,ZXHNZ503,通电,6,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,中兴,路由器,ZXHNZ503,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,,路由器,WS831,通电,7,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,,路由器,WS831,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,纽曼,路由器,wifi6,通电,7,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,纽曼,路由器,wifi6,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,,路由器,HA030wc,通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,,路由器,HA030wc,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,华为,路由器,MS826,通电,5,元/个,,方盒子路由器.jpg
2026-07-10,其它,方盒子路由器,华为,路由器,MS826,不通电,5,元/个,,方盒子路由器.jpg
2026-07-10,电脑,台式机配件,,主机光驱,电脑主机光驱,称斤,4.3,元/斤,,台式机光驱.jpg
2026-07-10,电脑,台式机配件,,主机电源,电脑主机电源,称斤,5.2,元/斤,,台式机光驱.jpg
2026-07-10,电脑,显示器,,显示器,大头,测屏好,40,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,大头,屏坏外壳不破,10,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,大头,屏坏外壳破,10,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,17寸,测屏好,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,17寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,17寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,15寸,测屏好,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,15寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,15寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,18.5寸,测屏好,22,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,18.5寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,18.5寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,19寸,测屏好,22,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,19寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,19寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,20.7寸,测屏好,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,20.7寸,屏坏外壳不破,5,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,20.7寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,20寸,测屏好,22,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,20寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,20寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,21.5寸,测屏好,50,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,21.5寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,21.5寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,21.6寸,测屏好,22,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,21.6寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,21.6寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,21寸,测屏好,22,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,21寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,21寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,22寸,测屏好,50,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,22寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,22寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,23.6寸,测屏好,50,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,23.6寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,23.6寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,24寸,测屏好,50,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,24寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,24寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,26寸,测屏好,50,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,26寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,26寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,32寸,测屏好,50,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,32寸,屏坏外壳不破,15,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,显示器,,显示器,32寸,屏坏外壳破,1.8,元/台,图片表头条件逐项对应,显示器.jpg
2026-07-10,电脑,台式机主板,,台式机主机,最老款电脑主板 无桥,价格,70,元/块,主机主板,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主机,最老款电脑主板 单桥,价格,80,元/块,主机主板,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主机,主机桥皮,价格,1.5,元/块,主机主板,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主机,最老款电脑主板 双桥,价格,125,元/块,无硬盘,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,h610,点数,75,元/块,,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,H510,点数,75,元/块,,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,H110,点数,80,元/块,,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B150,点数,80,元/块,,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B250,点数,75,元/块,,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B360,点数,70,元/块,方芯片50,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B365,点数,70,元/块,方芯片50,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B460,点数,70,元/块,方芯片50,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B560,点数,70,元/块,方芯片50,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,B660,点数,70,元/块,方芯片50,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,z370,点数,70,元/块,方芯片50,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,Z490,点数,70,元/块,方芯片50,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,Z590,点数,70,元/块,方芯片50,电脑主板.jpg
2026-07-10,电脑,台式机主板,,台式机主板,Z690,点数,70,元/块,方芯片50,电脑主板.jpg
2026-07-10,电脑,台式机主板,,桥系列,无桥主板,称斤,16,元/斤,,电脑主板.jpg
2026-07-10,电脑,台式机主板,,桥系列,单桥主板,称斤,33,元/斤,,电脑主板.jpg
2026-07-10,电脑,台式机主板,,桥系列,双桥主板,称斤,67,元/斤,,电脑主板.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,20T,测好,1600,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,20T,坏道,500,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,20T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,18T,测好,1500,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,18T,坏道,450,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,18T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,16T,测好,1400,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,16T,坏道,400,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,16T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,14T,测好,1200,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,14T,坏道,360,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,14T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,12T,测好,1200,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,12T,坏道,320,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,12T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,10T,测好,1150,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,10T,坏道,300,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,10T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,8T,测好,1100,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,8T,坏道,280,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,8T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,6T,测好,580,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,6T,坏道,200,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,6T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,4T,测好,380,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,4T,坏道,160,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,4T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,3T,测好,200,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,3T,坏道,90,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,3T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,2T,测好,190,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,2T,坏道,80,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,2T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,1T,测好,120,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,1T,坏道,50,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,1T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款1T,测好,80,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款1T,坏道,20,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款1T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,500G,测好,20,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,500G,坏道,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,500G,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款500G,测好,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款500G,坏道,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款500G,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,320G,测好,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,320G,坏道,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,320G,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,160G以下,测好,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,160G以下,坏道,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,160G以下,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款4T,测好,320,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款4T,坏道,80,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款4T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款3T,测好,160,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款3T,坏道,60,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款3T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款2T,测好,150,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款2T,坏道,50,元/个,,电脑硬盘.jpg
2026-07-10,电脑,台式机硬盘,,台式机硬盘,老款2T,坏,12,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,4T,测好,300,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,4T,坏道,40,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,4T,坏,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,3T,测好,200,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,3T,坏道,35,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,3T,坏,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,2T,测好,160,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,2T,坏道,30,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,2T,坏,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,1T,测好,110,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,1T,坏道,15,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,1T,坏,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,500G,测好,35,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,500G,坏道,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,500G,坏,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,320G,测好,15,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,320G,坏道,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,320G,坏,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,250G,测好,3,元/个,,电脑硬盘.jpg
2026-07-10,电脑,笔记本硬盘,,笔记本硬盘,250G,坏道,3,元/个,,电脑硬盘.jpg
